"gene","GSM3186768","GSM3186769","GSM3186770","GSM3186771","GSM3186772","GSM3186773","GSM3186774","GSM3186775","GSM3186776","GSM3186777","GSM3186778","GSM3186779","GSM3186780","GSM3186781","GSM3186782","GSM3186783","GSM3186784","GSM3186785","GSM3186786","GSM3186787","GSM3186788"
"TOS1",3891.29981877626,3570.47239577904,3799.21308193209,3123.5985624459,3065.13577794965,2729.53259758982,4800.2125838595,5193.80459229602,5015.29231142857,3006.24063705138,3496.50799263994,3257.16769137224,4012.33632206315,4760.3208819679,4298.41002926905,2896.80913994984,3303.28251256583,3250.06645439325,3556.5887414037,3523.99483631192,3436.6605417982
"CPS1",584.947743931944,525.981147831801,585.932780478451,789.465893799403,521.781026357553,581.315165063818,634.066179697581,346.464898570896,494.684539402694,531.67755387174,374.358457456096,465.753244714811,782.014575514558,581.633660621728,603.961947311346,530.439533204549,468.703970314439,542.168837360252,502.595543042278,483.280454227839,504.618456343236
"RBK1",262.118264167197,267.349533704562,244.138658532688,322.091119866076,224.1823002692,320.629467541194,338.637563483494,302.100490827062,322.530171392532,307.317167663453,258.842133441072,276.346925197455,320.024426287496,275.34784997518,303.051828172183,337.796797327897,318.182186525064,331.489098929502,265.803259112843,296.435966347931,304.522753360671
"IOC2",94.439668707299,97.8344308121766,116.35544576877,127.465847436362,135.033783203085,107.341169568139,111.5393755094,125.699155274197,117.18941918764,263.953395539162,180.761655171658,178.021240202106,110.685139918984,125.814373396899,121.006560365571,154.114188701322,124.441276697156,129.649069803538,143.486715096313,119.472677346287,114.532893963084
"SIN4",68.4205763083493,92.9911421581084,74.799929422781,116.501043355815,73.4164258191532,80.8543874669099,70.3401467176397,79.2221566854183,66.37276838946,131.034007071227,123.003493164146,129.37590130967,98.6541464495288,95.9076780812424,80.3140887382109,131.71387057613,111.028444478301,99.4467296788505,103.498614167833,94.3205347470689,106.448219095102
"BCK1",124.313441461649,115.270269966822,113.238782042821,112.389241825609,142.899828826566,129.6458281797,139.675434196456,127.811746119142,119.263568199811,156.486655926789,172.204890429804,169.741182518287,135.950226204839,143.345884444007,130.644251014156,124.545768776068,137.854108916011,153.221627949636,131.725508940878,145.523110752621,121.270123019736
"TTI1",74.2025968414492,92.0224844272948,82.0721447833292,72.6418270336256,94.3925474817685,66.913975834684,87.4227537776379,107.742133092169,76.7435134503132,88.61292564529,112.307537236829,94.1856561534396,83.0138549392377,108.28286234979,96.3769064858531,86.9132343257454,110.283287132809,83.2405959534082,91.7374080123971,72.7615553763103,72.7620738118418
"YCL019W",23.1280821323998,24.2164432703407,18.6999823556953,13.7060051006841,19.6651140587018,16.728493958671,46.2235249858775,54.9273619685567,62.2244703651188,32.0514837440411,25.6702942255609,17.5951225781151,31.2805830205823,19.5940417585334,26.771362912737,11.6481654250999,13.4128322188552,15.4694912833767,19.6020102590592,12.5760712996092,22.2328558869517
"HST3",91.5486584407491,115.270269966822,111.161006225522,117.871643865883,73.4164258191532,96.1888402623583,137.665715718809,102.460655979808,103.707450608531,69.759111678207,62.0365443784388,96.2556705743943,119.106835347602,123.751842685474,126.360832948119,139.777985101199,157.973357244294,149.538415739309,116.043900733631,136.540202681471,122.617568831067
"RPC17",52.0381847978995,79.4299339267176,64.4110503362837,86.3478321343097,94.3925474817685,100.370963752026,53.2575396576415,102.460655979808,69.483991907716,51.8479884094782,81.2892650476094,68.3104758915056,60.1549673472737,87.6575552355441,79.2432342217015,64.5129162005533,64.083531712308,60.4046802493759,61.1582720082648,48.5077035842069,71.4146280005114
"RCR1",131.059132083599,123.988189544145,131.938764398516,280.973104564024,234.670361100508,266.261862175514,219.059314063507,241.891651746144,222.971018808342,212.105407129684,232.10224362278,210.106463726904,134.747126857893,156.752334068267,157.415613926893,172.034443201475,147.541154407407,167.217834348882,119.18022237508,102.405152011103,121.270123019736
